season_x,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,team_x,opp_team_name,Date,team
2016-17,Jonathan Leko,0,0,3,0,0.0,445,30,0,0,0.1,0.0,2016-08-28 12:30:00+00:00,8,12,0,0,0,0,3,0,13811,0.0,0.0,2.0,1,-370,1353,1723,44,True,0,3,MID,,Middlesbrough,28/08/16,West Brom
2016-17,Jonny Evans,0,2,31,1,11.7,431,30,0,0,3.1,15.2,2016-08-28 12:30:00+00:00,90,12,0,0,0,0,3,0,272286,0.0,0.0,4.0,8,-24228,5671,29899,45,True,0,3,DEF,,Middlesbrough,28/08/16,West Brom
2016-17,Josh Cullen,0,0,0,0,0.0,463,29,0,0,0.0,0.0,2016-08-28 15:00:00+00:00,0,10,0,0,0,0,3,0,6282,1.0,3.0,0.0,0,-626,183,809,45,False,0,3,MID,,Man City,28/08/16,West Ham
2016-17,Kelechi Iheanacho,0,0,0,0,0.0,241,29,0,0,0.0,0.0,2016-08-28 15:00:00+00:00,0,20,0,0,0,0,3,0,51414,1.0,3.0,0.0,0,-8585,4750,13335,69,True,0,3,FWD,,West Ham,28/08/16,Man City
2016-17,Kevin De Bruyne,1,1,31,0,63.0,235,29,1,0,11.1,26.6,2016-08-28 15:00:00+00:00,90,20,0,0,0,0,3,0,202158,1.0,3.0,21.0,6,-10163,10864,21027,105,True,0,3,MID,,West Ham,28/08/16,Man City
2016-17,Manuel Lanzini,0,0,3,0,10.8,462,29,1,0,1.5,4.6,2016-08-28 15:00:00+00:00,31,10,0,0,0,0,3,0,1578,1.0,3.0,0.0,1,-102,192,294,64,False,0,3,MID,,Man City,28/08/16,West Ham
2016-17,Mark Noble,0,0,6,0,13.5,458,29,3,0,1.8,0.0,2016-08-28 15:00:00+00:00,90,10,0,0,0,0,3,0,134125,1.0,3.0,5.0,1,-18574,2790,21364,65,False,1,3,MID,,Man City,28/08/16,West Ham
2016-17,Matt Phillips,0,0,9,1,44.3,446,30,0,0,7.4,11.6,2016-08-28 12:30:00+00:00,90,12,0,0,0,0,3,0,10129,0.0,0.0,18.0,3,-558,655,1213,55,True,0,3,MID,,Middlesbrough,28/08/16,West Brom
2016-17,Michail Antonio,0,0,24,0,2.1,464,29,3,1,8.2,40.6,2016-08-28 15:00:00+00:00,90,10,0,0,0,0,3,0,152864,1.0,3.0,39.0,7,11558,22855,11297,70,False,0,3,FWD,,Man City,28/08/16,West Ham
2016-17,Nicolás Otamendi,0,0,16,0,1.5,226,29,1,0,3.1,23.2,2016-08-28 15:00:00+00:00,90,20,0,0,0,0,3,0,115788,1.0,3.0,6.0,2,751,6247,5496,60,True,0,3,DEF,,West Ham,28/08/16,Man City
2016-17,Oleksandr Zinchenko,0,0,0,0,0.0,238,29,0,0,0.0,0.0,2016-08-28 15:00:00+00:00,0,20,0,0,0,0,3,0,1936,1.0,3.0,0.0,0,-531,25,556,53,True,0,3,DEF,,West Ham,28/08/16,Man City
2016-17,Raheem Sterling,0,3,45,0,26.4,228,29,1,2,16.9,72.4,2016-08-28 15:00:00+00:00,90,20,0,0,0,0,3,0,177198,1.0,3.0,70.0,15,70159,85290,15131,81,True,0,3,MID,,West Ham,28/08/16,Man City
2016-17,Reece Burke,0,0,0,0,0.0,534,29,0,0,0.0,0.0,2016-08-28 15:00:00+00:00,0,10,0,0,0,0,3,0,2026,1.0,3.0,0.0,0,888,1013,125,40,False,0,3,DEF,,Man City,28/08/16,West Ham
2016-17,Salomón Rondón,0,0,-3,1,5.0,449,30,0,0,4.8,0.0,2016-08-28 12:30:00+00:00,90,12,0,0,0,0,3,0,143954,0.0,0.0,46.0,2,17435,36458,19023,65,True,0,3,FWD,,Middlesbrough,28/08/16,West Brom
2016-17,Sam Byram,0,0,6,0,13.7,457,29,1,0,2.5,11.4,2016-08-28 15:00:00+00:00,45,10,0,0,0,0,3,0,29704,1.0,3.0,0.0,1,1916,4137,2221,45,False,0,3,DEF,,Man City,28/08/16,West Ham
2016-17,Sam Field,0,0,16,1,17.8,511,30,0,0,2.3,5.4,2016-08-28 12:30:00+00:00,75,12,0,0,0,0,3,0,391,0.0,0.0,0.0,3,61,106,45,45,True,0,3,MID,,Middlesbrough,28/08/16,West Brom
2016-17,Sergio Agüero,0,0,6,0,17.5,239,29,1,0,5.2,0.0,2016-08-28 15:00:00+00:00,87,20,0,0,0,0,3,0,1943851,1.0,3.0,36.0,2,204625,213510,8885,131,True,0,3,FWD,,West Ham,28/08/16,Man City
2016-17,Willy Caballero,0,0,12,0,0.0,219,29,1,0,1.3,12.6,2016-08-28 15:00:00+00:00,90,20,0,0,0,0,3,1,29321,1.0,3.0,0.0,2,3423,7140,3717,50,True,0,3,GK,,West Ham,28/08/16,Man City
2016-17,Winston Reid,0,0,16,0,0.1,453,29,2,0,2.1,21.0,2016-08-28 15:00:00+00:00,77,10,0,0,0,0,3,0,80333,1.0,3.0,0.0,1,-2784,2008,4792,50,False,0,3,DEF,,Man City,28/08/16,West Ham
2016-17,Alex McCarthy,0,0,0,0,0.0,101,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,17,0,0,0,0,18,0,6352,4.0,1.0,0.0,0,-93,9,102,44,True,0,18,GK,,Tottenham,28/12/16,Southampton
2016-17,Bamidele Alli,0,3,45,0,7.9,398,178,1,2,11.8,73.4,2016-12-28 19:45:00+00:00,90,13,0,0,0,0,18,0,214833,4.0,1.0,37.0,15,-1185,6369,7554,81,False,0,18,MID,,Southampton,28/12/16,Tottenham
2016-17,Ben Davies,0,0,0,0,0.0,386,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,13,0,0,0,0,18,0,8186,4.0,1.0,0.0,0,-30,105,135,47,False,0,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,Cameron Carter-Vickers,0,0,0,0,0.0,501,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,13,0,0,0,0,18,0,1731,4.0,1.0,0.0,0,-13,19,32,43,False,0,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,Charlie Austin,0,0,0,0,0.0,314,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,17,0,0,0,0,18,0,137860,4.0,1.0,0.0,0,-46031,759,46790,65,True,0,18,FWD,,Tottenham,28/12/16,Southampton
2016-17,Christian Eriksen,2,2,32,0,70.5,394,178,1,0,13.3,26.4,2016-12-28 19:45:00+00:00,90,13,0,0,0,0,18,0,628039,4.0,1.0,36.0,10,-11548,40318,51866,86,False,0,18,MID,,Southampton,28/12/16,Tottenham
2016-17,Cédric Soares,0,0,16,0,0.8,301,178,4,0,2.5,14.6,2016-12-28 19:45:00+00:00,90,17,0,0,0,0,18,0,81391,4.0,1.0,10.0,0,-4387,1230,5617,49,True,0,18,DEF,,Tottenham,28/12/16,Southampton
2016-17,Danny Rose,1,0,20,0,25.7,383,178,1,0,6.2,27.6,2016-12-28 19:45:00+00:00,90,13,0,0,0,0,18,0,262598,4.0,1.0,9.0,4,6836,14269,7433,59,False,1,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,DeAndre Yedlin,0,0,0,0,0.0,389,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,13,0,0,0,0,18,0,7474,4.0,1.0,0.0,0,-66,4,70,44,False,0,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,Eric Dier,0,0,16,0,1.0,390,178,1,0,2.3,21.6,2016-12-28 19:45:00+00:00,90,13,0,0,0,0,18,0,201910,4.0,1.0,0.0,2,-2798,905,3703,51,False,0,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,Erik Lamela,0,0,0,0,0.0,393,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,13,0,0,0,0,18,0,161558,4.0,1.0,0.0,0,-3027,111,3138,66,False,0,18,MID,,Southampton,28/12/16,Tottenham
2016-17,Fraser Forster,0,0,9,0,0.0,294,178,4,0,0.5,4.6,2016-12-28 19:45:00+00:00,90,17,0,0,0,0,18,1,228445,4.0,1.0,0.0,0,-646,5208,5854,51,True,0,18,GK,,Tottenham,28/12/16,Southampton
2016-17,Harrison Reed,0,0,0,0,0.0,307,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,17,0,0,0,0,18,0,2379,4.0,1.0,0.0,0,-23,48,71,43,True,0,18,MID,,Tottenham,28/12/16,Southampton
2016-17,Harry Kane,0,0,19,0,3.0,403,178,1,1,5.9,30.4,2016-12-28 19:45:00+00:00,88,13,0,1,0,0,18,0,741422,4.0,1.0,26.0,4,-118444,29371,147815,111,False,0,18,FWD,,Southampton,28/12/16,Tottenham
2016-17,Harry Winks,0,0,3,0,0.4,513,178,0,0,0.2,1.4,2016-12-28 19:45:00+00:00,9,13,0,0,0,0,18,0,3506,4.0,1.0,0.0,1,-16,326,342,45,False,0,18,MID,,Southampton,28/12/16,Tottenham
2016-17,Heung-Min Son,0,0,19,0,1.7,402,178,0,1,6.7,33.4,2016-12-28 19:45:00+00:00,17,13,0,0,0,0,18,0,233005,4.0,1.0,32.0,6,-55378,4153,59531,71,False,0,18,MID,,Southampton,28/12/16,Tottenham
2016-17,Hugo Lloris,0,0,13,0,0.0,380,178,1,0,0.5,4.6,2016-12-28 19:45:00+00:00,90,13,0,0,0,0,18,1,318763,4.0,1.0,0.0,2,-5727,3721,9448,55,False,0,18,GK,,Southampton,28/12/16,Tottenham
2016-17,Jack Stephens,0,0,0,0,0.0,504,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,17,0,0,0,0,18,0,14812,4.0,1.0,0.0,0,-191,83,274,40,True,0,18,DEF,,Tottenham,28/12/16,Southampton
2016-17,James Ward-Prowse,1,0,25,0,34.3,306,178,4,0,6.3,28.2,2016-12-28 19:45:00+00:00,90,17,0,0,0,0,18,0,6868,4.0,1.0,0.0,5,-279,127,406,50,True,0,18,MID,,Tottenham,28/12/16,Southampton
2016-17,Jay Rodriguez,0,0,5,0,0.6,311,178,2,0,1.0,5.2,2016-12-28 19:45:00+00:00,71,17,0,0,0,0,18,0,23203,4.0,1.0,4.0,2,15109,15602,493,63,True,0,18,FWD,,Tottenham,28/12/16,Southampton
2016-17,Kieran Trippier,0,0,0,0,0.0,387,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,13,0,0,0,0,18,0,4229,4.0,1.0,0.0,0,-53,16,69,47,False,0,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,Kyle Walker,0,0,6,0,20.7,384,178,1,0,5.8,15.6,2016-12-28 19:45:00+00:00,90,13,0,0,0,0,18,0,1625631,4.0,1.0,22.0,1,9266,22701,13435,62,False,1,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,Matt Targett,0,0,0,0,0.0,299,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,17,0,0,0,0,18,0,12796,4.0,1.0,0.0,0,-433,9,442,42,True,0,18,DEF,,Tottenham,28/12/16,Southampton
2016-17,Moussa Sissoko,1,0,18,0,14.8,572,178,1,0,2.1,4.4,2016-12-28 19:45:00+00:00,73,13,0,0,0,0,18,0,4545,4.0,1.0,2.0,5,-41,271,312,67,False,0,18,MID,,Southampton,28/12/16,Tottenham
2016-17,Nathan Redmond,0,0,-11,0,12.4,304,178,4,0,1.0,0.0,2016-12-28 19:45:00+00:00,56,17,0,0,0,1,18,0,267734,4.0,1.0,4.0,-2,-9698,5801,15499,59,True,0,18,MID,,Tottenham,28/12/16,Southampton
2016-17,Oriol Romeu Vidal,0,0,18,0,11.4,310,178,4,0,2.0,8.8,2016-12-28 19:45:00+00:00,90,17,0,0,0,0,18,0,18198,4.0,1.0,0.0,2,-1119,307,1426,45,True,0,18,MID,,Tottenham,28/12/16,Southampton
2016-17,Paulo Gazzaniga,0,0,0,0,0.0,295,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,17,0,0,0,0,18,0,289,4.0,1.0,0.0,0,-2,3,5,45,True,0,18,GK,,Tottenham,28/12/16,Southampton
2016-17,Pierre-Emile Højbjerg,0,0,6,0,0.2,312,178,2,0,1.7,9.6,2016-12-28 19:45:00+00:00,19,17,0,0,0,0,18,0,58954,4.0,1.0,7.0,1,-1495,679,2174,43,True,0,18,MID,,Tottenham,28/12/16,Southampton
2016-17,Ryan Bertrand,0,0,8,0,12.0,296,178,4,0,4.3,11.4,2016-12-28 19:45:00+00:00,90,17,0,0,0,0,18,0,56150,4.0,1.0,20.0,0,6365,7633,1268,54,True,0,18,DEF,,Tottenham,28/12/16,Southampton
2016-17,Shane Long,0,0,-3,0,0.2,313,178,2,0,0.6,0.0,2016-12-28 19:45:00+00:00,19,17,0,0,0,0,18,0,131561,4.0,1.0,8.0,0,-2307,1165,3472,61,True,1,18,FWD,,Tottenham,28/12/16,Southampton
2016-17,Sofiane Boufal,0,0,4,0,2.1,551,178,2,0,1.6,11.6,2016-12-28 19:45:00+00:00,71,17,0,0,0,0,18,0,5589,4.0,1.0,2.0,2,-405,632,1037,68,True,0,18,MID,,Tottenham,28/12/16,Southampton
2016-17,Toby Alderweireld,0,0,0,0,0.0,382,178,0,0,0.0,0.0,2016-12-28 19:45:00+00:00,0,13,0,0,0,0,18,0,411267,4.0,1.0,0.0,0,-12819,555,13374,63,False,0,18,DEF,,Southampton,28/12/16,Tottenham
2016-17,Virgil van Dijk,0,2,32,0,0.5,303,178,4,1,7.5,55.4,2016-12-28 19:45:00+00:00,90,17,0,0,0,0,18,0,564637,4.0,1.0,19.0,8,20798,32762,11964,57,True,0,18,DEF,,Tottenham,28/12/16,Southampton
2016-17,Aaron Cresswell,0,0,9,0,14.3,454,346,0,0,3.0,15.2,2017-04-29 14:00:00+00:00,45,14,0,0,0,0,35,0,14904,0.0,0.0,0.0,1,-201,88,289,51,False,0,35,DEF,,Stoke,29/04/17,West Ham
2016-17,Aaron Wan-Bissaka,0,0,0,0,0.0,612,341,0,0,0.0,0.0,2017-04-29 16:30:00+00:00,0,3,0,0,0,0,35,0,190,2.0,0.0,0.0,0,1,4,3,45,True,0,35,DEF,,Burnley,29/04/17,Crystal Palace
2016-17,Adam Smith,0,2,31,1,50.5,34,347,0,0,8.3,21.2,2017-04-29 14:00:00+00:00,90,15,0,0,0,0,35,0,289748,1.0,0.0,11.0,8,5436,9054,3618,45,False,0,35,DEF,,Sunderland,29/04/17,Bournemouth
2016-17,Adrián San Miguel del Castillo,0,0,30,1,0.0,450,346,0,0,2.7,27.4,2017-04-29 14:00:00+00:00,90,14,0,0,0,0,35,4,72681,0.0,0.0,0.0,7,19,164,145,46,False,0,35,GK,,Stoke,29/04/17,West Ham
2016-17,Alex McCarthy,0,0,0,0,0.0,101,345,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,7,0,0,0,0,35,0,5445,0.0,0.0,0.0,0,-17,10,27,43,True,0,35,GK,,Hull,29/04/17,Southampton
2016-17,Andre Gray,0,0,26,0,0.3,68,341,0,1,5.0,32.2,2017-04-29 16:30:00+00:00,12,5,0,0,0,0,35,0,182001,2.0,0.0,17.0,5,-5006,3321,8327,60,False,0,35,FWD,,Crystal Palace,29/04/17,Burnley
2016-17,Andrew Robertson,0,0,23,1,7.2,152,345,0,0,1.7,6.0,2017-04-29 14:00:00+00:00,90,13,0,0,0,0,35,0,94469,0.0,0.0,4.0,6,-1272,1908,3180,44,False,0,35,DEF,,Southampton,29/04/17,Hull
2016-17,Andros Townsend,0,0,16,0,58.3,120,341,2,0,8.1,16.8,2017-04-29 16:30:00+00:00,90,3,0,0,0,0,35,0,149557,2.0,0.0,6.0,2,682,11563,10881,58,True,0,35,MID,,Burnley,29/04/17,Crystal Palace
2016-17,André Ayew,0,0,6,1,14.9,374,346,0,0,4.9,7.6,2017-04-29 14:00:00+00:00,68,14,0,0,0,0,35,0,48045,0.0,0.0,26.0,3,-325,340,665,71,False,0,35,MID,,Stoke,29/04/17,West Ham
2016-17,Andy Carroll,0,0,0,0,0.0,468,346,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,14,0,0,0,0,35,0,105399,0.0,0.0,0.0,0,-20643,259,20902,60,False,0,35,FWD,,Stoke,29/04/17,West Ham
2016-17,Angelo Ogbonna,0,0,0,0,0.0,456,346,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,14,0,0,0,0,35,0,29483,0.0,0.0,0.0,0,-106,16,122,47,False,0,35,DEF,,Stoke,29/04/17,West Ham
2016-17,Arthur Masuaku,0,0,14,0,25.7,505,346,0,0,4.1,13.4,2017-04-29 14:00:00+00:00,45,14,0,0,0,0,35,0,7211,0.0,0.0,2.0,1,276,404,128,47,False,0,35,DEF,,Stoke,29/04/17,West Ham
2016-17,Ashley Barnes,0,3,32,1,23.9,70,341,0,1,10.0,38.8,2017-04-29 16:30:00+00:00,78,5,0,0,0,0,35,0,141698,2.0,0.0,37.0,9,-6455,4440,10895,45,False,0,35,FWD,,Crystal Palace,29/04/17,Burnley
2016-17,Ashley Fletcher,0,0,0,0,0.0,535,346,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,14,0,0,0,0,35,0,6651,0.0,0.0,0.0,0,-36,43,79,50,False,0,35,FWD,,Stoke,29/04/17,West Ham
2016-17,Ashley Westwood,0,0,14,1,12.2,641,341,0,0,2.1,8.6,2017-04-29 16:30:00+00:00,90,5,0,0,0,0,35,0,180,2.0,0.0,0.0,3,2,11,9,45,False,0,35,MID,,Crystal Palace,29/04/17,Burnley
2016-17,Ben Foster,0,0,8,0,0.0,430,350,1,0,0.3,3.0,2017-04-29 14:00:00+00:00,90,8,0,0,0,0,35,0,599734,1.0,0.0,0.0,2,-7395,2635,10030,47,True,0,35,GK,,Leicester,29/04/17,West Brom
2016-17,Ben Mee,0,0,0,0,0.0,56,341,0,0,0.0,0.0,2017-04-29 16:30:00+00:00,0,5,0,0,0,0,35,0,149348,2.0,0.0,0.0,0,-21705,489,22194,47,False,0,35,DEF,,Crystal Palace,29/04/17,Burnley
2016-17,Benjamin Chilwell,0,0,0,0,0.0,496,350,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,19,0,0,0,0,35,0,6458,1.0,0.0,0.0,0,10,81,71,43,False,0,35,DEF,,West Brom,29/04/17,Leicester
2016-17,Callum Wilson,0,0,0,0,0.0,49,347,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,15,0,0,0,0,35,0,52218,1.0,0.0,0.0,0,-274,73,347,60,False,0,35,FWD,,Sunderland,29/04/17,Bournemouth
2016-17,Charlie Austin,0,0,0,0,0.0,314,345,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,7,0,0,0,0,35,0,79915,0.0,0.0,0.0,0,-298,77,375,63,True,0,35,FWD,,Hull,29/04/17,Southampton
2016-17,Cheikhou Kouyaté,0,3,32,1,11.9,459,346,0,0,4.7,27.4,2017-04-29 14:00:00+00:00,90,14,0,0,0,0,35,0,33075,0.0,0.0,8.0,6,-244,203,447,50,False,0,35,MID,,Stoke,29/04/17,West Ham
2016-17,Christian Benteke,0,0,-5,0,0.9,213,341,1,0,6.5,0.0,2017-04-29 16:30:00+00:00,70,3,0,0,0,0,35,0,608425,2.0,0.0,69.0,1,99654,116819,17165,74,True,1,35,FWD,,Burnley,29/04/17,Crystal Palace
2016-17,Christian Fuchs,0,2,30,1,7.0,168,350,0,0,3.1,23.6,2017-04-29 14:00:00+00:00,90,19,0,0,0,0,35,0,241486,1.0,0.0,0.0,8,-929,2314,3243,53,False,0,35,DEF,,West Brom,29/04/17,Leicester
2016-17,Connor Wickham,0,0,0,0,0.0,122,341,0,0,0.0,0.0,2017-04-29 16:30:00+00:00,0,3,0,0,0,0,35,0,11944,2.0,0.0,0.0,0,-20,24,44,55,True,0,35,FWD,,Burnley,29/04/17,Crystal Palace
2016-17,Craig Dawson,0,0,11,0,2.2,433,350,1,0,5.5,13.2,2017-04-29 14:00:00+00:00,90,8,0,0,0,0,35,0,99665,1.0,0.0,40.0,2,632,2925,2293,48,True,0,35,DEF,,Leicester,29/04/17,West Brom
2016-17,Cédric Soares,0,0,24,1,3.0,301,345,0,0,1.9,13.8,2017-04-29 14:00:00+00:00,90,7,0,0,0,0,35,0,101878,0.0,0.0,2.0,6,12911,15039,2128,48,True,0,35,DEF,,Hull,29/04/17,Southampton
2016-17,Dan Gosling,0,0,0,0,0.0,43,347,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,15,0,0,0,0,35,0,5760,1.0,0.0,0.0,0,-99,7,106,47,False,0,35,MID,,Sunderland,29/04/17,Bournemouth
2016-17,Daniel Amartey,0,0,0,0,0.0,182,350,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,19,0,0,0,0,35,0,7805,1.0,0.0,0.0,0,-101,30,131,44,False,0,35,DEF,,West Brom,29/04/17,Leicester
2016-17,Darren Randolph,0,0,0,0,0.0,451,346,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,14,0,0,0,0,35,0,70287,0.0,0.0,0.0,0,-4784,123,4907,44,False,0,35,GK,,Stoke,29/04/17,West Ham
2016-17,Declan Rice,0,0,0,0,0.0,618,346,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,14,0,0,0,0,35,0,732,0.0,0.0,0.0,0,-6,6,12,45,False,0,35,MID,,Stoke,29/04/17,West Ham
2016-17,Demarai Gray,0,0,0,0,0.0,181,350,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,19,0,0,0,0,35,0,25529,1.0,0.0,0.0,0,-417,197,614,48,False,0,35,MID,,West Brom,29/04/17,Leicester
2016-17,Domingos Quina,0,0,0,0,0.0,610,346,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,14,0,0,0,0,35,0,262,0.0,0.0,0.0,0,2,7,5,45,False,0,35,MID,,Stoke,29/04/17,West Ham
2016-17,Eldin Jakupovic,0,3,40,1,0.0,147,345,0,0,3.5,34.6,2017-04-29 14:00:00+00:00,90,13,0,0,1,0,35,2,994347,0.0,0.0,0.0,14,-3127,6784,9911,41,False,0,35,GK,,Southampton,29/04/17,Hull
2016-17,Erik Pieters,0,0,0,0,0.0,321,346,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,20,0,0,0,0,35,0,371300,0.0,0.0,0.0,0,-7928,5819,13747,47,True,0,35,DEF,,West Ham,29/04/17,Stoke
2016-17,Fraser Forster,0,0,22,1,0.0,294,345,0,0,0.7,6.8,2017-04-29 14:00:00+00:00,90,7,0,0,0,0,35,1,187578,0.0,0.0,0.0,6,9464,12261,2797,50,True,0,35,GK,,Hull,29/04/17,Southampton
2016-17,Hal Robson-Kanu,0,0,0,0,0.0,571,350,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,8,0,0,0,0,35,0,14188,1.0,0.0,0.0,0,-1400,240,1640,50,True,0,35,FWD,,Leicester,29/04/17,West Brom
2016-17,Harrison Reed,0,0,0,0,0.0,307,345,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,7,0,0,0,0,35,0,2453,0.0,0.0,0.0,0,-11,10,21,43,True,0,35,MID,,Hull,29/04/17,Southampton
2016-17,Harry Arter,0,0,12,1,6.3,37,347,0,0,2.4,17.8,2017-04-29 14:00:00+00:00,90,15,0,0,0,0,35,0,12961,1.0,0.0,0.0,2,1412,1582,170,50,False,1,35,MID,,Sunderland,29/04/17,Bournemouth
2016-17,Harry Lewis,0,0,0,0,0.0,623,345,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,7,0,0,0,0,35,0,1280,0.0,0.0,0.0,0,-7,12,19,40,True,0,35,GK,,Hull,29/04/17,Southampton
2016-17,Harry Maguire,0,0,25,1,12.5,153,345,0,0,5.3,24.0,2017-04-29 14:00:00+00:00,90,13,0,0,0,0,35,0,33868,0.0,0.0,16.0,5,4616,6289,1673,44,False,1,35,DEF,,Southampton,29/04/17,Hull
2016-17,Islam Slimani,0,0,0,0,0.0,567,350,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,19,0,0,0,0,35,0,27298,1.0,0.0,0.0,0,-833,105,938,82,False,0,35,FWD,,West Brom,29/04/17,Leicester
2016-17,Jack Butland,0,0,30,1,0.0,316,346,0,0,2.7,27.4,2017-04-29 14:00:00+00:00,90,20,0,0,0,0,35,4,39772,0.0,0.0,0.0,7,3101,3222,121,45,True,0,35,GK,,West Ham,29/04/17,Stoke
2016-17,Jack Stephens,0,2,32,1,0.7,504,345,0,0,3.8,37.4,2017-04-29 14:00:00+00:00,90,7,0,0,0,0,35,0,127733,0.0,0.0,0.0,8,24445,27472,3027,41,True,0,35,DEF,,Hull,29/04/17,Southampton
2016-17,Jack Wilshere,0,0,0,0,0.0,17,347,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,15,0,0,0,0,35,0,24698,1.0,0.0,0.0,0,-773,32,805,59,False,0,35,MID,,Sunderland,29/04/17,Bournemouth
2016-17,Jake Livermore,0,0,8,0,4.8,157,350,1,0,1.2,6.8,2017-04-29 14:00:00+00:00,90,8,0,0,0,0,35,0,5722,1.0,0.0,0.0,2,-59,62,121,47,True,0,35,MID,,Leicester,29/04/17,West Brom
2016-17,James McArthur,0,0,9,0,16.2,114,341,1,0,3.8,5.6,2017-04-29 16:30:00+00:00,70,3,0,0,0,0,35,0,46855,2.0,0.0,16.0,2,-785,461,1246,47,True,0,35,MID,,Burnley,29/04/17,Crystal Palace
2016-17,James Tarkowski,0,0,29,1,10.5,59,341,0,0,5.6,35.4,2017-04-29 16:30:00+00:00,90,5,0,0,0,0,35,0,77030,2.0,0.0,10.0,6,-552,207,759,40,False,0,35,DEF,,Crystal Palace,29/04/17,Burnley
2016-17,James Tomkins,0,0,0,0,0.0,103,341,0,0,0.0,0.0,2017-04-29 16:30:00+00:00,0,3,0,0,0,0,35,0,8076,2.0,0.0,0.0,0,-428,95,523,49,True,0,35,DEF,,Burnley,29/04/17,Crystal Palace
2016-17,James Ward-Prowse,0,0,0,0,0.0,306,345,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,7,0,0,0,0,35,0,67709,0.0,0.0,0.0,0,7452,11710,4258,50,True,0,35,MID,,Hull,29/04/17,Southampton
2016-17,Jamie Vardy,0,3,34,1,11.3,184,350,0,1,7.2,35.2,2017-04-29 14:00:00+00:00,90,19,0,0,0,0,35,0,612792,1.0,0.0,25.0,9,-13395,24441,37836,99,False,0,35,FWD,,West Brom,29/04/17,Leicester
2016-17,Jarrod Bowen,0,0,0,0,0.0,516,345,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,0,13,0,0,0,0,35,0,3970,0.0,0.0,0.0,0,-24,20,44,45,False,0,35,MID,,Southampton,29/04/17,Hull
2016-17,Javier Manquillo,0,0,9,0,7.1,538,347,1,0,2.8,14.8,2017-04-29 14:00:00+00:00,90,2,0,0,0,0,35,0,1605,1.0,0.0,6.0,2,112,157,45,43,True,0,35,DEF,,Bournemouth,29/04/17,Sunderland
2016-17,Jay Rodriguez,0,0,3,0,0.0,311,345,0,0,0.0,0.0,2017-04-29 14:00:00+00:00,4,7,0,0,0,0,35,0,11797,0.0,0.0,0.0,1,-105,59,164,59,True,0,35,FWD,,Hull,29/04/17,Southampton
2016-17,Jeff Hendrick,0,0,10,1,3.1,560,341,0,0,1.3,9.4,2017-04-29 16:30:00+00:00,90,5,0,0,0,0,35,0,2188,2.0,0.0,0.0,3,-9,53,62,53,False,0,35,MID,,Crystal Palace,29/04/17,Burnley
